step,score,psnr_mean,ssim_mean,bit_acc_mean,bit_acc_clean_mean,bit_acc_clean_min,bit_acc_1024x1024_mean,bit_acc_1088x1920_mean,bit_acc_1280x768_mean,bit_acc_1920x1088_mean,bit_acc_2048x1536_mean,bit_acc_256x256_mean,bit_acc_3008x4032_mean,bit_acc_4032x3008_mean,bit_acc_chain_insta_1024x1024,bit_acc_chain_insta_1088x1920,bit_acc_chain_insta_1280x768,bit_acc_chain_insta_1920x1088,bit_acc_chain_insta_2048x1536,bit_acc_chain_insta_256x256,bit_acc_chain_insta_3008x4032,bit_acc_chain_insta_4032x3008,bit_acc_chain_insta_mean,bit_acc_chain_insta_random,bit_acc_chain_wechat_1024x1024,bit_acc_chain_wechat_1088x1920,bit_acc_chain_wechat_1280x768,bit_acc_chain_wechat_1920x1088,bit_acc_chain_wechat_2048x1536,bit_acc_chain_wechat_256x256,bit_acc_chain_wechat_3008x4032,bit_acc_chain_wechat_4032x3008,bit_acc_chain_wechat_mean,bit_acc_chain_wechat_random,bit_acc_chain_whatsapp_std_1024x1024,bit_acc_chain_whatsapp_std_1088x1920,bit_acc_chain_whatsapp_std_1280x768,bit_acc_chain_whatsapp_std_1920x1088,bit_acc_chain_whatsapp_std_2048x1536,bit_acc_chain_whatsapp_std_256x256,bit_acc_chain_whatsapp_std_3008x4032,bit_acc_chain_whatsapp_std_4032x3008,bit_acc_chain_whatsapp_std_mean,bit_acc_chain_whatsapp_std_random,bit_acc_chain_x_1024x1024,bit_acc_chain_x_1088x1920,bit_acc_chain_x_1280x768,bit_acc_chain_x_1920x1088,bit_acc_chain_x_2048x1536,bit_acc_chain_x_256x256,bit_acc_chain_x_3008x4032,bit_acc_chain_x_4032x3008,bit_acc_chain_x_mean,bit_acc_chain_x_random,bit_acc_clean_1024x1024,bit_acc_clean_1088x1920,bit_acc_clean_1280x768,bit_acc_clean_1920x1088,bit_acc_clean_2048x1536,bit_acc_clean_256x256,bit_acc_clean_3008x4032,bit_acc_clean_4032x3008,bit_acc_clean_random,bit_acc_jpeg_chain_70_70_70_1024x1024,bit_acc_jpeg_chain_70_70_70_1088x1920,bit_acc_jpeg_chain_70_70_70_1280x768,bit_acc_jpeg_chain_70_70_70_1920x1088,bit_acc_jpeg_chain_70_70_70_2048x1536,bit_acc_jpeg_chain_70_70_70_256x256,bit_acc_jpeg_chain_70_70_70_3008x4032,bit_acc_jpeg_chain_70_70_70_4032x3008,bit_acc_jpeg_chain_70_70_70_mean,bit_acc_jpeg_chain_70_70_70_random,bit_acc_jpeg_chain_85_60_1024x1024,bit_acc_jpeg_chain_85_60_1088x1920,bit_acc_jpeg_chain_85_60_1280x768,bit_acc_jpeg_chain_85_60_1920x1088,bit_acc_jpeg_chain_85_60_2048x1536,bit_acc_jpeg_chain_85_60_256x256,bit_acc_jpeg_chain_85_60_3008x4032,bit_acc_jpeg_chain_85_60_4032x3008,bit_acc_jpeg_chain_85_60_mean,bit_acc_jpeg_chain_85_60_random,bit_acc_jpeg_q30_1024x1024,bit_acc_jpeg_q30_1088x1920,bit_acc_jpeg_q30_1280x768,bit_acc_jpeg_q30_1920x1088,bit_acc_jpeg_q30_2048x1536,bit_acc_jpeg_q30_256x256,bit_acc_jpeg_q30_3008x4032,bit_acc_jpeg_q30_4032x3008,bit_acc_jpeg_q30_mean,bit_acc_jpeg_q30_random,bit_acc_jpeg_q50_1024x1024,bit_acc_jpeg_q50_1088x1920,bit_acc_jpeg_q50_1280x768,bit_acc_jpeg_q50_1920x1088,bit_acc_jpeg_q50_2048x1536,bit_acc_jpeg_q50_256x256,bit_acc_jpeg_q50_3008x4032,bit_acc_jpeg_q50_4032x3008,bit_acc_jpeg_q50_mean,bit_acc_jpeg_q50_random,bit_acc_jpeg_q70_1024x1024,bit_acc_jpeg_q70_1088x1920,bit_acc_jpeg_q70_1280x768,bit_acc_jpeg_q70_1920x1088,bit_acc_jpeg_q70_2048x1536,bit_acc_jpeg_q70_256x256,bit_acc_jpeg_q70_3008x4032,bit_acc_jpeg_q70_4032x3008,bit_acc_jpeg_q70_mean,bit_acc_jpeg_q70_random,bit_acc_jpeg_q90_1024x1024,bit_acc_jpeg_q90_1088x1920,bit_acc_jpeg_q90_1280x768,bit_acc_jpeg_q90_1920x1088,bit_acc_jpeg_q90_2048x1536,bit_acc_jpeg_q90_256x256,bit_acc_jpeg_q90_3008x4032,bit_acc_jpeg_q90_4032x3008,bit_acc_jpeg_q90_mean,bit_acc_jpeg_q90_random,bit_acc_random_mean,bit_acc_resize_0.5_1024x1024,bit_acc_resize_0.5_1088x1920,bit_acc_resize_0.5_1280x768,bit_acc_resize_0.5_1920x1088,bit_acc_resize_0.5_2048x1536,bit_acc_resize_0.5_256x256,bit_acc_resize_0.5_3008x4032,bit_acc_resize_0.5_4032x3008,bit_acc_resize_0.5_mean,bit_acc_resize_0.5_random,bit_acc_resize_0.7_1024x1024,bit_acc_resize_0.7_1088x1920,bit_acc_resize_0.7_1280x768,bit_acc_resize_0.7_1920x1088,bit_acc_resize_0.7_2048x1536,bit_acc_resize_0.7_256x256,bit_acc_resize_0.7_3008x4032,bit_acc_resize_0.7_4032x3008,bit_acc_resize_0.7_mean,bit_acc_resize_0.7_random,bit_acc_resize_0.9_1024x1024,bit_acc_resize_0.9_1088x1920,bit_acc_resize_0.9_1280x768,bit_acc_resize_0.9_1920x1088,bit_acc_resize_0.9_2048x1536,bit_acc_resize_0.9_256x256,bit_acc_resize_0.9_3008x4032,bit_acc_resize_0.9_4032x3008,bit_acc_resize_0.9_mean,bit_acc_resize_0.9_random,psnr_1024x1024,psnr_1088x1920,psnr_1280x768,psnr_1920x1088,psnr_2048x1536,psnr_256x256,psnr_3008x4032,psnr_4032x3008,psnr_random,score_chain_insta_1024x1024,score_chain_insta_1088x1920,score_chain_insta_1280x768,score_chain_insta_1920x1088,score_chain_insta_2048x1536,score_chain_insta_256x256,score_chain_insta_3008x4032,score_chain_insta_4032x3008,score_chain_insta_random,score_chain_wechat_1024x1024,score_chain_wechat_1088x1920,score_chain_wechat_1280x768,score_chain_wechat_1920x1088,score_chain_wechat_2048x1536,score_chain_wechat_256x256,score_chain_wechat_3008x4032,score_chain_wechat_4032x3008,score_chain_wechat_random,score_chain_whatsapp_std_1024x1024,score_chain_whatsapp_std_1088x1920,score_chain_whatsapp_std_1280x768,score_chain_whatsapp_std_1920x1088,score_chain_whatsapp_std_2048x1536,score_chain_whatsapp_std_256x256,score_chain_whatsapp_std_3008x4032,score_chain_whatsapp_std_4032x3008,score_chain_whatsapp_std_random,score_chain_x_1024x1024,score_chain_x_1088x1920,score_chain_x_1280x768,score_chain_x_1920x1088,score_chain_x_2048x1536,score_chain_x_256x256,score_chain_x_3008x4032,score_chain_x_4032x3008,score_chain_x_random,score_jpeg_chain_70_70_70_1024x1024,score_jpeg_chain_70_70_70_1088x1920,score_jpeg_chain_70_70_70_1280x768,score_jpeg_chain_70_70_70_1920x1088,score_jpeg_chain_70_70_70_2048x1536,score_jpeg_chain_70_70_70_256x256,score_jpeg_chain_70_70_70_3008x4032,score_jpeg_chain_70_70_70_4032x3008,score_jpeg_chain_70_70_70_random,score_jpeg_chain_85_60_1024x1024,score_jpeg_chain_85_60_1088x1920,score_jpeg_chain_85_60_1280x768,score_jpeg_chain_85_60_1920x1088,score_jpeg_chain_85_60_2048x1536,score_jpeg_chain_85_60_256x256,score_jpeg_chain_85_60_3008x4032,score_jpeg_chain_85_60_4032x3008,score_jpeg_chain_85_60_random,score_jpeg_q30_1024x1024,score_jpeg_q30_1088x1920,score_jpeg_q30_1280x768,score_jpeg_q30_1920x1088,score_jpeg_q30_2048x1536,score_jpeg_q30_256x256,score_jpeg_q30_3008x4032,score_jpeg_q30_4032x3008,score_jpeg_q30_random,score_jpeg_q50_1024x1024,score_jpeg_q50_1088x1920,score_jpeg_q50_1280x768,score_jpeg_q50_1920x1088,score_jpeg_q50_2048x1536,score_jpeg_q50_256x256,score_jpeg_q50_3008x4032,score_jpeg_q50_4032x3008,score_jpeg_q50_random,score_jpeg_q70_1024x1024,score_jpeg_q70_1088x1920,score_jpeg_q70_1280x768,score_jpeg_q70_1920x1088,score_jpeg_q70_2048x1536,score_jpeg_q70_256x256,score_jpeg_q70_3008x4032,score_jpeg_q70_4032x3008,score_jpeg_q70_random,score_jpeg_q90_1024x1024,score_jpeg_q90_1088x1920,score_jpeg_q90_1280x768,score_jpeg_q90_1920x1088,score_jpeg_q90_2048x1536,score_jpeg_q90_256x256,score_jpeg_q90_3008x4032,score_jpeg_q90_4032x3008,score_jpeg_q90_random,score_resize_0.5_1024x1024,score_resize_0.5_1088x1920,score_resize_0.5_1280x768,score_resize_0.5_1920x1088,score_resize_0.5_2048x1536,score_resize_0.5_256x256,score_resize_0.5_3008x4032,score_resize_0.5_4032x3008,score_resize_0.5_random,score_resize_0.7_1024x1024,score_resize_0.7_1088x1920,score_resize_0.7_1280x768,score_resize_0.7_1920x1088,score_resize_0.7_2048x1536,score_resize_0.7_256x256,score_resize_0.7_3008x4032,score_resize_0.7_4032x3008,score_resize_0.7_random,score_resize_0.9_1024x1024,score_resize_0.9_1088x1920,score_resize_0.9_1280x768,score_resize_0.9_1920x1088,score_resize_0.9_2048x1536,score_resize_0.9_256x256,score_resize_0.9_3008x4032,score_resize_0.9_4032x3008,score_resize_0.9_random,ssim_1024x1024,ssim_1088x1920,ssim_1280x768,ssim_1920x1088,ssim_2048x1536,ssim_256x256,ssim_3008x4032,ssim_4032x3008,ssim_random
30000,28.162522668951155,28.484879599677193,0.9453514681922065,0.9943416132478634,0.9983593750000002,0.9949441964285715,0.9981876717032966,0.9953717376373626,0.9982391826923076,0.9954077953296702,0.9938332760989012,0.9997930975274725,0.9851253434065933,0.9859168956043955,0.9967075892857142,0.9920870535714286,0.9970424107142857,0.9922321428571429,0.9898995535714286,0.9999888392857142,0.9778794642857143,0.9795982142857143,0.991170634920635,0.9951004464285714,0.9972098214285714,0.9930357142857142,0.9972098214285714,0.9932589285714286,0.9912388392857143,0.9977455357142857,0.9799553571428572,0.9816071428571429,0.991906001984127,0.9958928571428571,0.9967633928571429,0.9920535714285714,0.9970758928571428,0.992265625,0.9898325892857143,0.9999776785714286,0.9779129464285714,0.9795647321428571,0.9911532738095238,0.9949330357142857,0.9975892857142857,0.9938169642857143,0.9976450892857143,0.9942745535714286,0.9921428571428571,0.9998549107142857,0.9815959821428571,0.9828125,0.9928794642857144,0.9961830357142857,0.9996986607142857,0.9990513392857143,0.9996763392857143,0.9989732142857143,0.9983705357142857,1.0,0.9949441964285715,0.9949665178571429,0.9995535714285714,0.9997991071428571,0.9991741071428571,0.9997433035714286,0.9991183035714286,0.9987053571428571,0.9999776785714286,0.994921875,0.9950669642857143,0.9984585813492064,0.9996205357142857,0.9991741071428571,0.9980357142857142,0.9991964285714285,0.9976674107142857,0.9967522321428571,0.9999888392857142,0.9905915178571428,0.9902566964285714,0.996717509920635,0.9987946428571428,0.9978013392857142,0.9945200892857143,0.997734375,0.9944642857142857,0.9923883928571429,0.9998325892857143,0.9820758928571428,0.9825,0.9931200396825398,0.9967633928571429,0.998984375,0.9975558035714286,0.9989508928571429,0.997109375,0.9957700892857143,0.9999776785714286,0.9884933035714286,0.9883258928571429,0.9959672619047618,0.9985379464285714,0.9998214285714285,0.9992299107142857,0.999765625,0.9991629464285714,0.9987723214285714,1.0,0.9953236607142857,0.9954464285714286,0.9985739087301587,0.9996428571428572,0.9998102678571429,0.9994308035714285,0.999765625,0.9992299107142857,0.9988392857142857,1.0,0.996328125,0.9964508928571428,0.998843005952381,0.9997321428571428,0.9971995192307693,0.9969866071428571,0.9923883928571429,0.9970870535714286,0.9925892857142857,0.990234375,0.9999888392857142,0.9781026785714285,0.9797767857142857,0.9913826884920636,0.9952901785714285,0.9975892857142857,0.9935044642857143,0.9976116071428571,0.9938058035714286,0.9917633928571429,0.9999888392857142,0.9801450892857143,0.9812834821428571,0.9924144345238096,0.9960379464285715,0.998203125,0.995,0.99828125,0.9951227678571428,0.9934933035714286,0.9999888392857142,0.9833035714285714,0.9842299107142857,0.9938541666666665,0.9970647321428572,28.200721740722656,28.391700744628906,28.244531631469727,28.40267562866211,28.487323760986328,28.420236587524414,28.884767532348633,28.927940368652344,28.40401840209961,28.015025023903164,27.942376730612345,28.07746018320322,27.961419775145398,27.911854385903904,28.41960220724344,27.606874468752316,27.74757708753858,28.125684382489748,28.043351641723085,27.996244912828715,28.086917057633396,28.019746698311398,27.988159717406546,28.292091770768163,27.726797833953587,27.86380541937692,28.170699679510932,28.018172425883158,27.940475500651768,28.079351558089254,27.963321740031244,27.90803911932877,28.418967826962472,27.608808716578142,27.745639948674608,28.11617410847119,28.06475397518703,28.040606945242203,28.111504931151867,28.077439633182117,28.039665816170828,28.41198964387178,27.821575977419105,27.933542418479917,28.187184154476437,28.189391093594686,28.344803738934655,28.230031090676786,28.35259055333478,28.413561940533775,28.418967826962472,28.591406612098215,28.642535242693764,28.38246178099087,28.154140191418783,28.280161920275006,28.199138634204864,28.270172074948036,28.302283332092422,28.41960220724344,28.341243893291267,28.364232959236414,28.335544429165974,28.076714102710994,28.080532774414337,28.116548597514626,28.08821743420192,28.053655126946314,28.41072088330984,27.849300196255953,27.915462455749513,28.220153104407448,28.143439024686817,28.252910957506725,28.18526855170727,28.238472660183906,28.246326088990486,28.418967826962472,28.220031029539452,28.252524618080685,28.320962009004184,28.19065005438668,28.347972455535615,28.231292007267474,28.35512650651591,28.417377207108906,28.420236587524414,28.614617586008137,28.66448948315212,28.38372981752668,28.190020573990687,28.35937983529908,28.231292007267474,28.358930436287604,28.421192473684037,28.420236587524414,28.672645020782948,28.722603649071285,28.388801963669913,28.03076203380312,27.95948780025755,28.0799820163846,27.98170740059444,27.930930718779564,28.41960220724344,27.619769454257824,27.7579084948131,28.136462693044116,28.06475397518703,28.022862132276806,28.10961355626583,28.050812124780247,28.01804597224508,28.41960220724344,27.73775857163327,27.84507974369185,28.17894191699369,28.099375396966934,28.10778373718262,28.14744105398655,28.125622743623595,28.116607025435997,28.41960220724344,27.920222616536275,28.01554796372141,28.237271597640856,0.9487864971160889,0.9454419016838074,0.9477034211158752,0.946418821811676,0.9472926259040833,0.939084529876709,0.9434070587158203,0.9447910785675049,0.9452372789382935
